Tweet Text,Location,Sentiment Polarity
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,in,-0.079175549
RT @funder: .@SpeakerRyan-You had four high school girls arrested &amp; six more escorted out of the building for peacefully protesting gun ref…,mi,0.199753596
"RT @Real_Gaz: Another Waffle House shooting that you didnt hear about

I wonder why

Well because a law abiding citizen had the audacity to…",pa,-0.647048166
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,ga,-0.079175549
@AnnaEngelbrech5 @VirginiaStark0 @1_Unicorn_Kitty @_thymes @swatter911 @CaranciAnthony @GregCampNC @TheScottCharles… https://t.co/ROimGEfSYx,va,-0.609928019
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,tx,-0.234381784
"RT @JohnCooper0610: Brian Terry Border Patrol Agent was killed by a gun from Fast and Furious. 

When Congress started asking Obama questio…",az,0.009768681
RT @AnekaGbomene: !!!!**!!!! Jasmine Nova a.k.a Top Gun Nova !!!!**!!!! Now it's your turn. call me530 316 4781 BTW https://t.co/wqyp9BTT6L…,ca,-0.375966107
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,fl,0.342535049
RT @pamrippleofhope: “The heroes are the people of Venezuela. My voice was just a tool. It’s their voices that matter-the voices that becom…,fl,0.160729684
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,wa,0.224620911
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",nj,-0.062634747
"@BeverlyMcCord2 @SenatorHassan @MomsDemand They don't want gun control. They want total confiscation and a disarmed, defenseless public.",ga,0.063849913
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ga,-0.157543649
@ChadShaft @lowercasedan Watching that video of a man who is blind in one eye shooting a gun and talking about firi… https://t.co/6Jz6ArNeir,ny,-0.486538043
RT @AnekaGbomene: !!!!**!!!! Jasmine Nova a.k.a Top Gun Nova !!!!**!!!! Now it's your turn. call me530 316 4781 BTW https://t.co/wqyp9BTT6L…,ca,-0.375966107
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,oh,0.342535049
RT @lizfinger1: The irony of this statement from the party that won’t pass comprehensive gun control legislation is mind boggling. https://…,pa,-0.3711374
RT @Liberty__Jen: @JesseKellyDC @Robynmonty Fanny packs are gross—no excuse for them.  And any guy who carries his gun in a fanny pack is a…,ny,-0.186492224
"RT @J_No24: @DhaSickest Welcome, young Gun. This is #HTTR Land! Looking forward to you helping us-@Redskins get Better💯",va,-0.159167886
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,fl,0.224620911
"@zcesons ""A gun owning Liberal in Southeast Iowa""??????? Ya mean I'm not alone?!? 😨😨😨😎😁😂",ia,0.008788821
"I am going to stick with @johnlegend on this
#VetsForGunReform  NOW https://t.co/4Tquozzr47",tn,0.067629815
This makes sense to me! #NRA #DanaLoesch #OpenCarry https://t.co/bbFUKDs7xx,il,-0.714474135
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,wi,-0.234381784
RT @edeweysmith: GRAPHIC/DISTURBING-- This is former NFL player Desmond Morrow at a plaza not too far from my house.    He was accused of h…,in,-0.098519725
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,wa,-0.079175549
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",md,-0.157543649
"There's no federal money for gun violence prevention research, but private funders can step in and fill the gap, wr… https://t.co/6XyVPcZFl4",ma,-0.747329848
"RT @politvidchannel: Facts Conservatives Don't Like

-  Reagan raised taxes eleven times as President.

-  Reagan legalized abortion as Gov…",nc,0.332810061
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,in,-0.079175549
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,co,0.342535049
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,fl,-0.234381784
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,wa,0.342535049
"RT @tnmuddobber: #WeThePeople #MAGA #SetTheStage #ReleaseTheVideo 
#InternetBillOfRights #frazzeldrip #Pedovore https://t.co/zsglfBFIsP",co,-0.064728811
RT @tj_lsudad: Atlanta police caught on tape abusing African American man who was a former NFL football player. They thought his cell phone…,fl,-0.301906462
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,va,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,wa,0.342535049
@Alyssa_Milano @NRA @NoRA4USA @stinchfield1776 I would ask him. Why do you feel the NRA needs to bribe politicians.… https://t.co/QuAPxEs5Zo,ca,-0.566848898
"RT @JohnCooper0610: Brian Terry Border Patrol Agent was killed by a gun from Fast and Furious. 

When Congress started asking Obama questio…",mi,0.009768681
"RT @GavinNewsom: Egregious? CA’s gun murder rate has declined by 65 PERCENT since we started imposing tough gun laws in the 90s. 

If you'r…",ca,0.063849913
RT @tkelso: What a joke you are. Look at Chicago with the toughest gun laws in the country and the highest murder rate. Not one NRA member…,fl,-0.49239534
"RT @J_No24: @DhaSickest Welcome, young Gun. This is #HTTR Land! Looking forward to you helping us-@Redskins get Better💯",va,-0.159167886
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,il,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,fl,0.342535049
"RT @stealthygeek: Sitting in awe of ""serious"" pundits who honestly believe a man still starving millions of his own people, holds hundreds…",nv,0.011480818
RT @BRLevin: So ashamed of this happening in this day &amp; age. What have we become? https://t.co/HxfXv0z3Zn,ny,-0.268268375
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",va,-0.157543649
@TomiLahren @KyleKashuv More anti gun hate using kids,pa,-0.138372219
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,in,0.224620911
@putnamsheriff1 Says they were citations they didn’t have the right to search him which I know we did not have a gu… https://t.co/KptObBsmrn,tn,-0.486538043
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,ky,-0.079175549
RT @milano_miste: @M_TacGunTrainer @Danbeek @GeorgeB34924755 @1speedloader @TheDSC @FrankNeverAgain @Twitter @NRA They just expelled 2 girl…,oh,-0.186492263
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",fl,-0.157543649
"RT @greg_doucette: In today's criminal justice news, police in Henry County GA beat the sh*t out of former NFL player Desmond Morrow for th…",ca,-0.265664012
"RT @USAHotLips: 13 yrs old......THIS is how you educate &amp; become a responsible gun owner‼️🇺🇸😎

I GUARANTEE you she will NOT become a mass s…",ca,0.060403798
@putnamsheriff1 then you wanna say probation well I just told you he’s not all rubbish in because that’s a boy that… https://t.co/bqC6JEf10g,tn,-0.372494288
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,mn,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,az,0.342535049
"RT @HarvardChanSPH: There's no federal money for gun violence prevention research, but private funders can step in and fill the gap, writes…",md,0.063849913
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",nv,-0.157543649
RT @kharyp: The NRA doesn’t  represent regular gun owners. They represent gun manufacturers and Russia. https://t.co/lqc48bUI9c,md,-0.487713092
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,tx,0.224620911
RT @geoff9cow: Only fools accept anecdotal evidence as conclusive. John is absolutely right and many of us think that the @nra is the large…,mo,-0.077501748
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ct,0.342535049
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,ny,0.224620911
🤬😓 https://t.co/EzJ9pdtol7,tx,0.075932913
"RT @Stump_for_Trump: We’re excited to endorse @RepHagan for Congress, who is running against a candidate the Ohio establishment brought in…",az,0.255263974
@LucyAmelia27 You are trash. White trash I reckon. You dream of a blaster gun in a society where the subjects have… https://t.co/zXlm1rMG3c,co,-0.486538043
"@SecretService 
This person is sending threats to @POTUS and is using a hashtag that is calling for the death of Tr… https://t.co/r32lVwqqM5",tx,0.20764482
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ca,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,hi,0.342535049
"RT @GavinNewsom: Egregious? CA’s gun murder rate has declined by 65 PERCENT since we started imposing tough gun laws in the 90s. 

If you'r…",az,0.063849913
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",la,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ga,0.342535049
RT @kharyp: Btwn @RealDonaldTrump &amp; @KanyeWest they have a combine following of over 78 million twitter followers. They spent the week fanb…,az,-0.077501748
"Income tax increases, taxpayer funded Abortion on demand, health care and sanctuary for illegals, gun control, Is M… https://t.co/NFbAOZqtsZ",il,-0.595220367
